"fit_id","data_id","scenario_id","method_id","seed_index","t1_sweeps","exact_correct_1_1_1","strict_practical_converged","original_longest_streak","quantile_factor_alternative_ever_5","output_only_quantile_factor_ever_5","endpoint_objective_pass","endpoint_fitted_gate_pass","endpoint_rss_gate_pass","endpoint_ppi_max_gate_pass","endpoint_ppi_quantile_factor_gate_pass","minimum_gate_groups_removed_for_5_streak","remove_ppi_max_alone_reaches_5","endpoint_ppi_max_abs","endpoint_ppi_quantile_abs","endpoint_factor_ppi_max_abs","endpoint_long_ppi_max_abs","endpoint_long_ppi_quantile_abs","endpoint_long_factor_ppi_max_abs","experiment_id"
"g12cs_weak_01__G12CS__gram_unit_energy__06","g12cs_weak_01","weak_loading_separation","gram_unit_energy",6,200,TRUE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.0126927350003947,0.000288322263549824,0,0.040624411791748,0.000958900074476727,0,"G12CS_20260823"
"g12cs_weak_01__G12CS__gram_unit_energy__07","g12cs_weak_01","weak_loading_separation","gram_unit_energy",7,200,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.227486036560344,0.000503428972939833,0,0.97302834118012,0.00231461521277428,0,"G12CS_20260823"
"g12cs_weak_01__G12CS__gram_unit_energy__08","g12cs_weak_01","weak_loading_separation","gram_unit_energy",8,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.0114170958743033,0.000239481815531907,0,0.0395267293189842,0.000828884557527996,0,"G12CS_20260823"
"g12cs_weak_02__G12CS__current_1_over_m__01","g12cs_weak_02","weak_loading_separation","current_1_over_m",1,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.114546553561809,0.000576174232524025,1.96560545617785e-11,0.678228301997704,0.00143208582307957,3.46670470108279e-11,"G12CS_20260823"
"g12cs_weak_02__G12CS__current_1_over_m__02","g12cs_weak_02","weak_loading_separation","current_1_over_m",2,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.00695628356124131,0.000111199149783624,2.89201995684607e-12,0.0228225397153333,0.00037984000996759,4.05644406953343e-11,"G12CS_20260823"
"g12cs_weak_02__G12CS__current_1_over_m__03","g12cs_weak_02","weak_loading_separation","current_1_over_m",3,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.00883943524806208,0.000273224722658096,2.85571566394083e-12,0.0289353438735871,0.000913490098401398,3.84221543470176e-11,"G12CS_20260823"
"g12cs_weak_02__G12CS__current_1_over_m__04","g12cs_weak_02","weak_loading_separation","current_1_over_m",4,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.270787112236836,0.000214417705575264,2.44859688081078e-12,0.41180913578228,0.000656902114035013,3.29550831068559e-11,"G12CS_20260823"
"g12cs_weak_02__G12CS__current_1_over_m__05","g12cs_weak_02","weak_loading_separation","current_1_over_m",5,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.159777961433281,0.000476145669335835,0,0.587310520040405,0.00219779766509395,0,"G12CS_20260823"
"g12cs_weak_02__G12CS__current_1_over_m__06","g12cs_weak_02","weak_loading_separation","current_1_over_m",6,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.601718087495628,0.000492915259767048,5.35604893769914e-12,0.831660026727494,0.00469048009259884,5.43454170554014e-12,"G12CS_20260823"
"g12cs_weak_02__G12CS__current_1_over_m__07","g12cs_weak_02","weak_loading_separation","current_1_over_m",7,84,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,2.48435362965024e-14,5.50271618834492e-15,1.67810210172092e-12,5.015964880662e-14,5.88485108924713e-15,1.71151981476214e-12,"G12CS_20260823"
"g12cs_weak_02__G12CS__current_1_over_m__08","g12cs_weak_02","weak_loading_separation","current_1_over_m",8,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.00899587325505874,8.72390594794365e-05,3.03812530688674e-12,0.0303085093512268,0.000299019344508313,4.05732114572288e-11,"G12CS_20260823"
"g12cs_weak_02__G12CS__gram_unit_energy__01","g12cs_weak_02","weak_loading_separation","gram_unit_energy",1,200,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.224877579818154,0.000565386554220817,0,0.47216706549762,0.00214857903862994,0,"G12CS_20260823"
"g12cs_weak_02__G12CS__gram_unit_energy__02","g12cs_weak_02","weak_loading_separation","gram_unit_energy",2,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.382291545083835,0.000361675813199941,1.9247603511019e-11,0.740973931097881,0.000993481750692725,9.60387325221745e-12,"G12CS_20260823"
"g12cs_weak_02__G12CS__gram_unit_energy__03","g12cs_weak_02","weak_loading_separation","gram_unit_energy",3,200,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.00809556703074682,0.000333774596071469,0,0.0928326801082959,0.00122500737820321,0,"G12CS_20260823"
"g12cs_weak_02__G12CS__gram_unit_energy__04","g12cs_weak_02","weak_loading_separation","gram_unit_energy",4,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.0575419050333155,0.000190498183851192,2.57627252864268e-12,0.113214290865906,0.00058493243273174,2.6147084497552e-11,"G12CS_20260823"
"g12cs_weak_02__G12CS__gram_unit_energy__05","g12cs_weak_02","weak_loading_separation","gram_unit_energy",5,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.058222981803468,0.000452865255741756,0,0.141634376103867,0.0013271621760907,0,"G12CS_20260823"
"g12cs_weak_02__G12CS__gram_unit_energy__06","g12cs_weak_02","weak_loading_separation","gram_unit_energy",6,200,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.19558680153566,0.000701877490022976,0,0.475753869986711,0.00199097191711879,0,"G12CS_20260823"
"g12cs_weak_02__G12CS__gram_unit_energy__07","g12cs_weak_02","weak_loading_separation","gram_unit_energy",7,200,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.0438602639329132,0.000446987001671693,0,0.181623020957189,0.0015169898407563,0,"G12CS_20260823"
"g12cs_weak_02__G12CS__gram_unit_energy__08","g12cs_weak_02","weak_loading_separation","gram_unit_energy",8,200,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.0382930957849519,0.000359651292252291,0,0.0941211650071805,0.00118170783674737,0,"G12CS_20260823"
"g12cs_sparse_01__G12CS__current_1_over_m__01","g12cs_sparse_01","sparse_observation","current_1_over_m",1,190,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,0.0026184062608445,0.00012290474518231,5.97866200990893e-12,0.00957625061564356,0.000421375465865914,5.70052893777984e-11,"G12CS_20260823"
"g12cs_sparse_01__G12CS__current_1_over_m__02","g12cs_sparse_01","sparse_observation","current_1_over_m",2,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.0288849020186303,0.000644603192562139,8.90432172440114e-12,0.115530069707348,0.00188577921146499,6.18385342932015e-11,"G12CS_20260823"
"g12cs_sparse_01__G12CS__current_1_over_m__03","g12cs_sparse_01","sparse_observation","current_1_over_m",3,84,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,8.81886739007984e-14,2.08346730968399e-17,9.51461132103759e-14,7.286126757056e-13,3.99174632712955e-16,1.40787381752716e-12,"G12CS_20260823"
"g12cs_sparse_01__G12CS__current_1_over_m__04","g12cs_sparse_01","sparse_observation","current_1_over_m",4,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.0119427107756268,0.000181814515597736,2.8332891588434e-12,0.0391594855861045,0.000609632138559576,5.2685189544377e-11,"G12CS_20260823"
"g12cs_sparse_01__G12CS__current_1_over_m__05","g12cs_sparse_01","sparse_observation","current_1_over_m",5,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.00408176051782458,0.000225742564989643,1.26343380202343e-13,0.0135690158344853,0.000785553054183259,9.5901064867121e-13,"G12CS_20260823"
"g12cs_sparse_01__G12CS__current_1_over_m__06","g12cs_sparse_01","sparse_observation","current_1_over_m",6,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.00927091028998114,0.000136606445200516,3.73834296851783e-12,0.0290387788649235,0.000457914471441909,4.89571716499881e-11,"G12CS_20260823"
"g12cs_sparse_01__G12CS__current_1_over_m__07","g12cs_sparse_01","sparse_observation","current_1_over_m",7,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,FALSE,0.017871286938527,0.000183424151633342,4.273914555597e-12,0.0907357614638901,0.000643257364531278,5.33626476340032e-11,"G12CS_20260823"
"g12cs_sparse_01__G12CS__current_1_over_m__08","g12cs_sparse_01","sparse_observation","current_1_over_m",8,84,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,8.8188673321772e-14,2.08346514531422e-17,9.51461132103759e-14,7.28612667430485e-13,3.99174666464509e-16,1.40787381752716e-12,"G12CS_20260823"
"g12cs_sparse_01__G12CS__gram_unit_energy__01","g12cs_sparse_01","sparse_observation","gram_unit_energy",1,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.100165398865682,0.000446437028694924,4.92272889118794e-13,0.320582796958948,0.00130123637895739,3.67023078595707e-11,"G12CS_20260823"
"g12cs_sparse_01__G12CS__gram_unit_energy__02","g12cs_sparse_01","sparse_observation","gram_unit_energy",2,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,2,FALSE,0.00344361694306153,0.000231778926302165,2.1094237467878e-15,0.012140931522868,0.000864774220160615,1.51578749552073e-12,"G12CS_20260823"
"g12cs_sparse_01__G12CS__gram_unit_energy__03","g12cs_sparse_01","sparse_observation","gram_unit_energy",3,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.00649714973583833,0.000213502613194353,2.71005440311001e-13,0.0214955580852817,0.000697789845635073,6.93112234273485e-13,"G12CS_20260823"
"g12cs_sparse_01__G12CS__gram_unit_energy__04","g12cs_sparse_01","sparse_observation","gram_unit_energy",4,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.00423058586692265,0.000227219010382046,9.68114477473137e-14,0.0146367619265107,0.000768612749875551,8.78852546293274e-13,"G12CS_20260823"
"g12cs_sparse_01__G12CS__gram_unit_energy__05","g12cs_sparse_01","sparse_observation","gram_unit_energy",5,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.00406977769295715,0.000299447083049517,5.5298765566647e-11,0.0133585457447506,0.000972557537445689,2.21505480624273e-10,"G12CS_20260823"
"g12cs_sparse_01__G12CS__gram_unit_energy__06","g12cs_sparse_01","sparse_observation","gram_unit_energy",6,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.0247704278790094,0.000345194865692422,1.67175162602007e-10,0.0594122855645165,0.000853539142353553,1.6994983198515e-10,"G12CS_20260823"
"g12cs_sparse_01__G12CS__gram_unit_energy__07","g12cs_sparse_01","sparse_observation","gram_unit_energy",7,200,TRUE,FALSE,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2,FALSE,0.0125845707921888,0.000316184600597713,0,0.0456012505301696,0.00102183275988227,0,"G12CS_20260823"
"g12cs_sparse_01__G12CS__gram_unit_energy__08","g12cs_sparse_01","sparse_observation","gram_unit_energy",8,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.0116046046335099,0.000230255002974123,2.53408405370692e-12,0.0381158855464609,0.000779925826052114,4.72202277279621e-11,"G12CS_20260823"
"g12cs_sparse_02__G12CS__current_1_over_m__01","g12cs_sparse_02","sparse_observation","current_1_over_m",1,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.00507241024645833,0.00027635310481362,2.60746979563464e-12,0.0111745152867714,0.000908055135532426,5.05464559097391e-11,"G12CS_20260823"
"g12cs_sparse_02__G12CS__current_1_over_m__02","g12cs_sparse_02","sparse_observation","current_1_over_m",2,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.00590945357675413,0.00023642698823645,2.83550960489265e-12,0.0200709484483192,0.000796306008021796,5.28295185375782e-11,"G12CS_20260823"
"g12cs_sparse_02__G12CS__current_1_over_m__03","g12cs_sparse_02","sparse_observation","current_1_over_m",3,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.00986825062541369,0.000325250784906292,2.82918133365229e-12,0.0319321560074806,0.00104669517866132,5.2956194984688e-11,"G12CS_20260823"
"g12cs_sparse_02__G12CS__current_1_over_m__04","g12cs_sparse_02","sparse_observation","current_1_over_m",4,84,FALSE,TRUE,5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,TRUE,3.46876187014457e-14,2.46768592081686e-17,3.27515792264421e-14,1.11837831027072e-12,4.59641316221803e-16,1.51456625019364e-12,"G12CS_20260823"
"g12cs_sparse_02__G12CS__current_1_over_m__05","g12cs_sparse_02","sparse_observation","current_1_over_m",5,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.011136540013855,0.000326557555285553,5.00233188205357e-12,0.039258290944819,0.00108908396906182,5.69696512187079e-11,"G12CS_20260823"
"g12cs_sparse_02__G12CS__current_1_over_m__06","g12cs_sparse_02","sparse_observation","current_1_over_m",6,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.00992154916312371,0.000196817001692387,3.03157499104145e-12,0.0302939189649836,0.000646612942089513,5.07401898275361e-11,"G12CS_20260823"
"g12cs_sparse_02__G12CS__current_1_over_m__07","g12cs_sparse_02","sparse_observation","current_1_over_m",7,200,FALSE,FALSE,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,TRUE,0.0179092147946233,0.000366398785847304,1.57318602589385e-13,0.0602593492052098,0.00129516470320775,1.40240041801576e-11,"G12CS_20260823"
"g12cs_sparse_02__G12CS__current_1_over_m__08","g12cs_sparse_02","sparse_observation","current_1_over_m",8,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.0105209248900244,0.000340573102702603,1.52766688188422e-13,0.025853353154262,0.00122893433276618,4.002909115286e-12,"G12CS_20260823"
"g12cs_sparse_02__G12CS__gram_unit_energy__01","g12cs_sparse_02","sparse_observation","gram_unit_energy",1,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.00955887917322873,0.000294788248451401,1.78190795452338e-12,0.0980879363647574,0.0013642650114895,4.71619410191693e-11,"G12CS_20260823"
"g12cs_sparse_02__G12CS__gram_unit_energy__02","g12cs_sparse_02","sparse_observation","gram_unit_energy",2,200,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.10114368714473,0.00112571662714507,0,0.0514621059200548,0.00242644534530685,0,"G12CS_20260823"
"g12cs_sparse_02__G12CS__gram_unit_energy__03","g12cs_sparse_02","sparse_observation","gram_unit_energy",3,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.0375479445093354,0.00159143485428241,0,0.0758639322511186,0.00376605071887899,0,"G12CS_20260823"
"g12cs_sparse_02__G12CS__gram_unit_energy__04","g12cs_sparse_02","sparse_observation","gram_unit_energy",4,200,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.0287155654352567,0.000432680471079918,0,0.0912821405239771,0.001458534915599,0,"G12CS_20260823"
"g12cs_sparse_02__G12CS__gram_unit_energy__05","g12cs_sparse_02","sparse_observation","gram_unit_energy",5,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.0219087406267147,0.00120426205390893,1.81563653001149e-11,0.0503459108891396,0.00317733326005704,1.23801413565161e-10,"G12CS_20260823"
"g12cs_sparse_02__G12CS__gram_unit_energy__06","g12cs_sparse_02","sparse_observation","gram_unit_energy",6,200,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,FALSE,0.0146008860361014,0.000451679560340006,0,0.0387500228623139,0.00138395848691342,0,"G12CS_20260823"
"g12cs_sparse_02__G12CS__gram_unit_energy__07","g12cs_sparse_02","sparse_observation","gram_unit_energy",7,200,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.00677344787928991,0.000451550660859689,2.5024426975051e-13,0.0363850974264186,0.00174650359944016,1.52691193022747e-11,"G12CS_20260823"
"g12cs_sparse_02__G12CS__gram_unit_energy__08","g12cs_sparse_02","sparse_observation","gram_unit_energy",8,200,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,FALSE,0.00959029882921414,0.000519140483552933,0,0.0411184653033822,0.00154632422266458,0,"G12CS_20260823"
