"fit_id","data_id","method_id","calibration_mode","seed_index","fit_seed","paired_seed_id","terminal_status","actual_T1_sweeps","strict_practical_converged","objective_eligible","final_elbo","warning_count","elapsed_seconds","peak_memory_bytes","truth_used_for_fit_or_selection","formal_v0lv_result","truth_global_direction_count","truth_study_role_count","candidate_shared","candidate_specific_study_1","candidate_specific_study_2","selected_shared","selected_specific_study_1","selected_specific_study_2","selected_counts","selected_loading_rank_shared","selected_loading_rank_specific_study_1","selected_loading_rank_specific_study_2","R_A","R_B1","R_B2","L_B1_to_A","L_B2_to_A","L_A_to_B1","L_A_to_B2","global_correct","global_misplaced","global_missing","global_extra","global_duplicate","study_correct","study_misplaced","study_missing","study_candidate_extra","study_candidate_duplicate","strict_joint_recovery","strict_joint_correct_type","strict_joint_misplaced","matched_function_recall_mean","matched_trajectory_abs_cor_mean","matched_score_abs_cor_mean","correctly_placed_function_recall_mean","correctly_placed_trajectory_abs_cor_mean","correctly_placed_score_abs_cor_mean","shared_effective_M","specific_effective_M_study_1","specific_effective_M_study_2","signal_nrmse_all_candidates","signal_nrmse_ppi_selected","signal_nrmse_mean_only","iterations","t1_sweeps","continuation_used","P_A","P_B1","P_B2","min_correct_block_R","max_cross_block_L","dense_signal_nrmse_ppi_selected","dense_signal_relative_mise_ppi_selected","dense_signal_nrmse_all_candidates","feature_components_total","feature_components_matched","feature_total_ise_mean","feature_projection_floor_ise_mean","feature_estimate_to_projection_ise_mean","factor_kernels_total","factor_kernels_matched","kernel_relative_ise_mean","covariance_operator_relative_error_mean","loading_relative_l2_error_mean","loading_support_ppi_auc_mean","exact_correct_1_1_1"
"g12ic_06__G12IC__gram_unit_energy__03","g12ic_06","gram_unit_energy","function",3,82922603,"g12ic_06__seed_3","max_budget_reached",200,FALSE,TRUE,-129863.998953361,1,2336.72675466537,236165224,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,2.95361363870216e-09,1.03896868444796e-09,0.999646241376994,0.998975479650269,0.00456914137069264,0.999514065440988,6.42401249807066e-06,1,2,0,0,0,1,2,1,1,0,3,1,2,0.929122664146336,0.978127136257575,0.953559965907285,0.942154683388124,0.99667206044534,0.94938571174601,"2","2","2",0.327693379124853,0.327693379124853,0.689990672546118,299,200,FALSE,2.95361363870216e-09,1.03896868444796e-09,0.999646241376994,1.03896868444796e-09,0.999514065440988,0.374843871620987,0.140507928091811,0.374843871620987,8,6,0.113642307163893,0.0602065887344701,0.0611893454945357,4,3,0.173728125774181,0.834965077267257,0.267385202585039,0.990044444444444,FALSE
"g12ic_06__G12IC__gram_unit_energy__04","g12ic_06","gram_unit_energy","function",4,82922604,"g12ic_06__seed_4","max_budget_reached",200,FALSE,TRUE,-140983.72461241,1,2202.30096650124,236045664,FALSE,FALSE,3,4,1,1,1,1,1,0,"1,1,0",1,1,0,0.998800128006301,6.40325445028142e-06,0,7.76412182106241e-05,2.70431961999473e-05,0.995764821958018,0,1,0,2,0,1,2,0,2,0,1,2,2,0,0.8487589330752,0.930796482912158,0.944851003270129,0.8487589330752,0.930796482912158,0.944851003270129,"2","2","2",0.507231985317642,0.507231985317642,0.687955665154345,299,200,FALSE,0.998800128006301,6.40325445028142e-06,0,0,0.995764821958018,1.01512980701959,1.03048852509962,1.01512980701959,8,4,0.164394017377289,0.0602065887344701,0.0925448525607067,4,2,0.296061133398241,3.09293456006284,0.0368130994334844,0.999377777777778,FALSE
"g12ic_06__G12IC__gram_unit_energy__05","g12ic_06","gram_unit_energy","function",5,82922605,"g12ic_06__seed_5","max_budget_reached",200,FALSE,TRUE,-131052.661864702,1,2343.55019593239,235659808,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,1.04468313836299e-10,0.00349551799685521,4.02938722484488e-08,0.00512775256460281,0.999656089869879,0.99422556638604,0.999407865526088,0,2,1,0,1,0,3,1,1,0,3,0,3,0.925374913021485,0.976051618025355,0.946694152581433,0,0,0,"2","2","2",0.316626511311749,0.316626511311749,0.689366565106343,299,200,FALSE,1.04468313836299e-10,0.00349551799685521,4.02938722484488e-08,1.04468313836299e-10,0.999656089869879,0.373762198815697,0.139698181263545,0.373762198815697,8,6,0.118191857529734,0.0602065887344701,0.0594442120963346,4,3,0.240777265626322,0.74801162255548,0.0729649481317004,0.996733333333333,FALSE
"g12ic_06__G12IC__gram_unit_energy__06","g12ic_06","gram_unit_energy","function",6,82922606,"g12ic_06__seed_6","max_budget_reached",200,FALSE,TRUE,-127520.51657777,1,2332.84156513214,236139768,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.999704834281005,0.9989810729332,0.999667347228965,1.84078678847465e-11,1.84863513882458e-12,1.51455723758165e-06,2.75156233553226e-09,3,0,0,0,0,4,0,0,0,0,4,4,0,0.747270102988545,0.923439332067286,0.698815257060473,0.747270102988545,0.923439332067286,0.698815257060473,"2","2","2",0.226162934578999,0.226162934578999,0.697766042426305,299,200,FALSE,0.999704834281005,0.9989810729332,0.999667347228965,0.9989810729332,1.51455723758165e-06,3.22135144882797,10.377105156866,3.22135144882797,8,8,0.517916218181026,0.0602065887344701,0.47969432305591,4,4,0.723032222503563,30.7799783717329,2.07782354763151,0.990148148148148,TRUE
"g12ic_06__G12IC__gram_unit_energy__07","g12ic_06","gram_unit_energy","function",7,82922607,"g12ic_06__seed_7","max_budget_reached",200,FALSE,TRUE,-123839.802154935,1,2335.27107524872,236184384,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.999738022678623,0.998987704209967,0.999659474045256,2.86273226791146e-12,1.26789168156334e-09,2.78590760628934e-09,2.11902716362903e-09,3,0,0,0,0,4,0,0,0,0,4,4,0,0.907038616629727,0.972111173440312,0.75843104792052,0.907038616629727,0.972111173440312,0.75843104792052,"2","2","2",0.173169016979969,0.173169016979969,0.69273671979283,299,200,FALSE,0.999738022678623,0.998987704209967,0.999659474045256,0.998987704209967,2.78590760628934e-09,1.32068450646192,1.74420756560855,1.32068450646192,8,8,0.21340257953047,0.0602065887344701,0.161534727457764,4,4,0.407355888373746,7.23341707957561,0.81766211067692,0.990311111111111,TRUE
"g12ic_06__G12IC__gram_unit_energy__08","g12ic_06","gram_unit_energy","function",8,82922608,"g12ic_06__seed_8","max_budget_reached",200,FALSE,TRUE,-131579.548888298,1,2332.06811833382,236155880,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,1.91159938156476e-10,0.984297475251633,1.99213178174306e-07,0.00509566350260056,0.999666175229862,0.012401242721957,0.999405502547039,1,2,0,0,0,1,2,1,1,0,3,1,2,0.903522287805621,0.975194627940842,0.868553357719741,0.920186178525043,0.967074501056668,0.984886467454047,"2","2","2",0.393848250061021,0.393848250061021,0.690849433511575,299,200,FALSE,1.91159938156476e-10,0.984297475251633,1.99213178174306e-07,1.91159938156476e-10,0.999666175229862,0.52429969322552,0.274890168316375,0.52429969322552,8,6,0.105750728685313,0.0602065887344701,0.0514136363524379,4,3,0.155668586833062,0.737571724149203,0.0871945302130036,0.987125925925926,FALSE
"g12ic_06__G12IC__gram_unit_energy__09","g12ic_06","gram_unit_energy","function",9,82922609,"g12ic_06__seed_9","max_budget_reached",200,FALSE,TRUE,-123674.819493014,1,2277.48449754715,236186520,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.999752096032713,0.998981817445002,0.999657716009638,4.88062998676186e-11,7.73779152951065e-10,2.77066734365171e-09,1.93061853711512e-10,3,0,0,0,0,4,0,0,0,0,4,4,0,0.906237731862934,0.969496913238616,0.909184826650572,0.906237731862934,0.969496913238616,0.909184826650572,"2","2","2",0.171858996930744,0.171858996930744,0.693787877198987,299,200,FALSE,0.999752096032713,0.998981817445002,0.999657716009638,0.998981817445002,2.77066734365171e-09,0.286525682798424,0.082096966903103,0.286525682798424,8,8,0.10188197288433,0.0602065887344701,0.0435473024887283,4,4,0.191484958227028,0.613197904049521,0.1419116049852,0.990177777777778,TRUE
"g12ic_06__G12IC__gram_unit_energy__10","g12ic_06","gram_unit_energy","function",10,82922610,"g12ic_06__seed_10","max_budget_reached",200,FALSE,TRUE,-145241.917360048,1,2066.11584329605,236059784,FALSE,FALSE,3,4,1,1,1,1,0,0,"1,0,0",1,0,0,9.24516836684183e-06,0,0,0.00511242522040818,0.999653445227381,0,0,0,1,2,0,0,0,1,3,1,0,1,0,1,0.876785225281519,0.994135721844384,0.680465303394908,0,0,0,"2","2","2",0.558783388658427,0.558783388658427,0.688899307856752,299,200,FALSE,9.24516836684183e-06,0,0,0,0.999653445227381,0.674667334099834,0.455176011701377,0.674667334099834,8,2,0.132820944877665,0.0602065887344701,0.0915852512507378,4,1,0.159245482863467,1.01815908284153,0.118904409766535,0.995466666666667,FALSE
"g12ic_06__G12IC__gram_unit_energy__11","g12ic_06","gram_unit_energy","function",11,82922611,"g12ic_06__seed_11","max_budget_reached",200,FALSE,TRUE,-123678.934112244,1,1508.62263798714,236125328,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,0.999738068296093,0.998988660635765,0.999655674125786,2.62933848639742e-12,3.71725391639022e-10,8.58743200985089e-10,2.70691946598415e-09,3,0,0,0,0,4,0,0,0,0,4,4,0,0.909488493789737,0.97194586899852,0.809552981098686,0.909488493789737,0.97194586899852,0.809552981098686,"2","2","2",0.173281531911522,0.173281531911522,0.691348276692584,299,200,FALSE,0.999738068296093,0.998988660635765,0.999655674125786,0.998988660635765,2.70691946598415e-09,1.16101917211722,1.34796551802376,1.16101917211722,8,8,0.201511553710332,0.0602065887344701,0.149551793277102,4,4,0.391237014097888,5.66041433718053,0.719499635222368,0.990533333333333,TRUE
"g12ic_06__G12IC__gram_unit_energy__12","g12ic_06","gram_unit_energy","function",12,82922612,"g12ic_06__seed_12","max_budget_reached",200,FALSE,TRUE,-137938.784164497,1,1500.14068818092,236092608,FALSE,FALSE,3,4,1,1,1,1,1,1,"1,1,1",1,1,1,1.31258717718012e-05,0.985873431374028,0.984187598901054,0.00516691403698909,0.99950712253242,0.0109372379062226,4.45190017586454e-07,1,1,1,0,1,1,1,2,1,1,2,1,1,0.748677777277974,0.96702922961611,0.941728540320617,0.918896692204921,0.964033080487063,0.98389834969988,"2","2","2",0.483792230685858,0.483792230685858,0.687995639042328,299,200,FALSE,1.31258717718012e-05,0.985873431374028,0.984187598901054,1.31258717718012e-05,0.99950712253242,0.502447860725023,0.252453852747152,0.502447860725023,8,4,0.343005167351516,0.0602065887344701,0.314007484917027,4,2,0.118265559765056,0.848438558641952,0.157739738043368,0.982333333333333,FALSE
